raw_start,length
1102090,6
1102097,1
1102106,8
1102121,19
1102144,24
1102173,27
1102207,7
1102215,1
1102224,10
1102242,2
1102245,5
1102258,8
1102271,9
1102281,1
1102288,16
1102310,18
1102334,18
1102358,18
1102382,16
1102404,16
1102427,17
1102445,1
1102452,4
1102458,6
1102474,4
1102486,6
1102500,2
1102503,5
1102516,10
1102531,19
1102551,1
1102558,4
1102564,6
1102580,4
1102592,6
1102606,2
1102609,5
1102622,10
1102639,17
1102657,1
1102660,16
1102680,18
1102703,17
1102721,1
1102724,20
1102748,18
1102771,17
1102789,1
1102792,8
1102801,37
1102839,249
1103112,4
1103118,20
1103140,20
1103162,20
1103186,18
1103208,6
1103215,6
1103222,6
1103232,26
1103263,17
1103281,1
1103290,8
1103306,12
1103323,19
1103343,1
1103350,6
1103376,8
1103402,4
1103428,8
1103454,4
1103480,6
1103506,6
1103532,6
1103558,6
1103584,8
1103610,4
1103615,3
1103636,10
1103663,17
1103681,1
1103690,4
1103702,4
1103711,17
1103729,1
1103738,4
1103750,4
1103762,4
1103771,13
1103785,1
1103819,13
1103833,1
1103867,17
1103885,1
1103894,4
1103912,4
1103930,4
1103948,4
1103966,4
1103983,7
1103991,3
1103995,1
1104164,18
1104184,2
1104187,21
1104216,8
1104230,8
1104244,2
1104247,1
1104255,8
1104264,4
1104269,1
1104276,6
1104284,2
1104287,3
1104296,6
1104304,6
1104316,6
1104324,4
1104336,6
1104344,2
1104347,1
1104355,8
1104364,4
1104369,1
1104380,8
1104393,8
1104402,6
1104418,8
1104437,2
1104440,6
1104456,8
1104475,2
1104478,6
1104491,8
1104500,4
1104505,1
1104512,18
1104536,18
1104564,3
1104568,5
1104582,1
1104592,6
1104602,8
1104619,3
1104643,4
1104654,3
1104678,4
1104689,3
1104713,4
1104724,3
1104748,4
1104764,3
1104768,5
1104782,1
1104792,6
1104802,8
1104819,3
1104843,4
1104854,3
1104878,4
1104889,3
1104913,4
1104924,3
1104948,4
1104958,4
1104966,6
1104976,2
1104980,2
1104996,4
1105033,3
1105068,4
1105074,8
1105087,2
1105093,2
1105098,4
1105106,6
1105116,2
1105120,2
1105136,4
1105160,70
1105231,209
1105477,3
1105512,4
1105518,8
1105531,2
1105537,2
1105541,7
1105559,8
1105568,4
1105573,1
1105582,20
1105603,3
1105614,20
1105635,3
1105643,1
1105648,19
1105668,4
1105673,1
1105684,8
1105697,8
1105706,6
1105722,8
1105741,2
1105744,6
1105760,8
1105779,2
1105782,6
1105793,33
1105830,8
1105839,13
1105853,9
1105866,7
1105874,4
1105879,1
1105881,1
1105895,20
1105916,4
1106007,20
1106028,4
1106109,1
1106114,18
1106138,12
1106156,14
1106176,14
1106194,4
1106200,2
1106206,2
1106220,4
1106227,1
1106256,2
1106296,2
1106336,2
1106376,2
1106416,2
1106432,10
1106443,19
1106463,1
1106465,1
1106468,28
1106497,1
1106500,14
1106518,4
1106524,2
1106530,2
1106536,4
1106686,14
1106704,2
1106710,2
1106838,18
1106857,1
1106862,20
1106890,4
1106906,4
1106922,4
1106938,4
1106954,4
1106969,41
1107011,1
1107017,27
1107045,1
1107049,13
1107063,1
1107069,10
1107080,8
1107089,7
1107097,23
1107121,1
1107126,6
1107134,2
1107140,2
1107144,6
1107310,8
1107324,8
1107352,4
1107412,8
1107422,2
1107425,9
1107435,7
1107484,2
1107487,19
1107508,284
1107816,32
1107849,1
1107852,66
1107919,1
1107924,16
1107944,2
1107950,2
1108130,6
1108148,4
1108158,2
1108166,8
1108187,1
1108194,8
1108214,2
1108222,8
1108242,2
1108250,8
1108268,30
1108300,18
1108319,1
1108324,20
1108345,1
1108348,28
1108377,1
1108382,2
1108385,1
1108394,2
1108406,4
1108412,2
1108418,2
1108426,6
1108624,10
1108635,23
1108660,20
1108684,18
1108706,16
1108726,2
1108732,2
1108946,8
1108964,4
1108977,7
1108985,3
1108989,1
1108992,2
1109005,5
1109011,3
1109015,1
1109020,2
1109030,6
1109037,3
1109041,1
1109048,2
1109058,8
1109076,4
1109089,7
1109097,3
1109101,1
1109104,2
1109117,9
1109127,1
1109142,6
1109149,3
1109153,1
1109160,2
1109170,8
1109188,4
1109198,6
1109205,3
1109209,1
1109216,2
1109226,8
1109235,1
1109254,4
1109259,3
1109263,1
1109272,2
1109282,10
1109293,3
1109308,18
1109327,9
1109337,11
1109349,1
1109352,16
1109369,1
1109371,1
1109376,16
1109393,1
1109395,1
1109427,3
1109432,2
1109438,2
1109446,4
1109604,8
1109613,9
1109623,11
1109635,1
1109640,24
1109665,11
1109677,1
1109679,1
1109681,1
1109683,23
1109707,1
1109709,1
1109711,5
1109717,1
1109719,1
1109721,9
1109731,1
1109733,1
1109735,1
1109737,1
1109739,1
1109741,19
1109761,1
1109766,18
1109790,20
1109812,28
1109841,1
1109844,300
1110169,33
1110203,1
1110214,2
1110220,2
1110230,6
1110239,1
1110424,18
1110443,1
1110448,30
1110479,1
1110484,22
1110507,1
1110514,6
1110521,1
1110523,1
1110525,1
1110534,22
1110560,2
1110563,1
1110565,1
1110567,1
1110569,1
1110571,1
1110573,1
1110575,39
1110615,1
1110620,2
1110629,1
1110631,39
1110671,1
1110676,34
1110711,1
1110716,24
1110741,9
1110751,1
1110753,1
1110755,1
1110757,1
1110759,1
1110761,1
1110763,1
1110765,25
1110791,1
1110793,1
1110796,24
1110821,9
1110831,1
1110839,1
1110841,25
1110867,1
1110869,1
1110872,16
1110889,13
1110903,1
1110905,1
1110907,21
1110929,1
1110931,1
1110940,10
1110960,10
1110971,1
1110978,8
1110987,1
1110994,20
1111015,1
1111017,1
1111019,1
1111026,26
1111053,1
1111055,1
1111057,1
1111063,1
1111065,23
1111092,14
1111107,11
1111122,6
1111134,24
1111166,24
1111192,4
1111199,9
1111209,16
1111226,30
1111258,8
1111276,28
1111316,2
1111319,11
1111358,10
1111390,12
1111422,12
1111436,16
1111453,1
1111455,3
1111466,4
1111471,11
1111483,1
1111485,1
1111487,1
1111498,2
1111501,7
1111509,1
1111511,5
1111517,1
1111519,1
1111521,1
1112216,21
1112238,258
1140397,16
1140414,16
1140431,13
1140483,16
1140500,16
1140517,13
1140569,16
1140586,16
1140603,25
1140629,51
1140681,39
1140744,7
1140752,16
1140769,16
1140787,15
1140803,16
1140821,15
1140837,2
1140840,13
1140854,16
1140871,16
1140888,16
1140905,16
1140922,16
1140939,16
1140956,16
1140973,16
1140990,16
1141007,16
1141025,15
1141041,16
1141058,2
1141061,13
1141075,16
1141092,16
1141109,4
1141114,11
1141126,16
1141143,16
1141160,16
1141177,16
1141194,16
1141211,16
1141228,16
1141245,16
1141262,16
1141279,16
1141297,15
1141314,15
1141330,16
1141347,16
1141364,16
1141381,16
1141398,16
1141416,15
1141432,2
1141435,13
1141450,1
1141452,13
1141466,16
1141483,16
1141500,16
1141517,16
1141534,16
1141551,16
1141568,16
1141585,16
1141602,2
1141605,13
1141619,16
1141636,16
1141653,16
1141670,16
1141687,16
1141704,16
1141721,16
1141738,16
1141755,4
1141760,11
1141772,2
1141775,13
1141789,16
1141806,16
1141824,1
1141826,13
1141840,16
1141858,15
1141874,16
1141891,16
1141908,16
1142103,8
1142130,6
1142157,4
1142162,2
1142165,4
1142184,12
1142211,24
1142238,24
1142265,6
1142272,17
1142292,6
1142299,17
1142319,16
1142346,18
1142366,4
1142373,24
1142400,24
1142427,12
1142454,20
1142481,5
1142487,10
1142508,20
1142530,2
1142535,2
1142562,16
1142590,1
1142592,23
1142616,24
1142643,10
1142670,20
1142697,10
1142724,20
1142751,24
1142778,294
1143109,18
1143136,20
1143163,16
1143190,10
1143201,13
1143217,12
1143244,10
1143255,13
1143271,8
1143280,3
1143285,4
1143298,18
1143318,4
1143325,6
1143332,15
1143352,20
1143379,14
1143394,1
1143397,4
1143406,20
1143428,2
1143433,8
1143442,15
1143460,8
1143469,15
1143487,22
1143514,24
1143541,6
1143548,15
1143568,18
1143588,4
1143595,18
1143615,4
1143622,20
1143649,20
1143676,22
1143703,20
1143731,25
1143757,26
1143785,25
1143812,25
1143839,23
1143866,23
1143893,23
1143920,23
1143947,10
1143958,12
1143974,22
1143997,2
1144001,9
1144011,11
1144028,7
1144036,11
1144055,21
1144082,23
1144109,17
1144127,5
1144136,23
1144163,9
1144173,13
1144189,16
1144206,9
1144217,22
1144240,2
1144244,15
1144261,6
1144270,24
1144297,24
1144324,10
1144335,13
1145144,50
1145195,65
1145261,163
1149522,6
1149532,3
1149542,6
1149552,4
1149562,5
1149572,8
1149582,5
1149592,8
1149602,3
1149612,5
1149622,4
1149632,8
1149642,4
1149652,5
1149662,6
1149672,5
1149682,6
1149692,4
1149702,6
1149712,9
1149722,6
1149732,5
1149742,6
1149752,7
1149762,9
1149772,3
1149782,4
1149792,4
1149802,5
1149812,7
1149822,5
1149832,7
1149842,5
1149848,15
1149864,58
1149923,26
1149950,178
1150156,5
1150166,8
1150176,6
1150186,4
1150196,5
1150206,8
1150216,5
1150226,5
1150236,8
1150246,7
1150256,4
1150266,6
1150276,6
1150286,5
1150296,6
1150306,4
1150316,5
1150326,5
1150336,4
1150346,6
1150356,6
1150366,7
1150376,7
1150386,5
1150396,5
1150406,4
1150416,4
1150426,5
1150436,7
1150446,5
1150456,5
1150466,4
1150476,6
1150486,3
1150496,4
1150506,9
1150516,4
1150526,7
1150536,4
1150546,6
1150556,4
1150566,5
1150576,8
1150586,4
1150596,5
1150606,7
1150616,6
1150626,5
1150636,2
1150646,8
1150656,6
1150666,4
1150676,5
1150686,6
1150696,3
1150706,6
1150716,6
1150726,7
1150736,8
1150746,7
1150756,3
1150766,6
1150776,4
1150786,6
1150796,7
1150806,6
1150816,9
1150826,7
1150836,6
1150846,6
1150856,3
1150866,3
1150876,7
1150886,4
1150896,8
1150906,7
1150916,5
1150926,6
1150936,6
1150946,5
1150956,5
1150966,6
1150976,4
1150986,6
1150996,9
1151006,8
1151016,5
1151026,4
1151036,3
1151046,5
1151056,5
1151066,6
1151076,7
1151086,6
1151096,7
1151106,4
1151116,5
1151126,4
1151136,4
1151146,5
1151156,5
1151166,6
1151176,4
1151186,5
1151196,7
1151206,5
1151216,4
1151226,3
1151236,4
1151246,6
1151256,8
1151266,6
1151276,5
1151286,9
1151296,7
1151306,6
1151316,6
1151326,4
1151336,6
1151346,5
1151356,3
1151366,6
1151376,4
1151386,7
1151396,7
1151406,6
1151416,3
1151426,6
1151436,6
1151446,9
1151456,5
1151466,6
1151476,3
1151486,5
1151496,5
1151506,7
1151516,8
1151526,6
1151536,9
1151546,4
1151556,6
1151566,6
1151576,5
1151586,6
1151596,5
1151606,4
1151616,5
1151626,6
1151636,4
1151646,9
1151656,5
1151666,5
1151676,6
1151686,6
1151696,8
1151706,8
1151716,7
1151726,4
1151736,4
1151746,4
1151756,7
1151766,9
1151776,4
1151786,5
1151796,7
1151806,5
1151816,5
1151826,6
1151836,7
1151846,6
1151856,4
1151866,7
1151876,5
1151886,5
1151896,4
1151906,3
1151916,5
1151926,5
1151936,7
1151946,6
1151956,5
1151966,5
1151976,5
1151986,5
1151996,8
1152006,5
1152016,5
1152026,3
1152036,5
1152046,5
1152056,5
1152066,8
1152076,5
1152086,7
1152096,6
1152106,5
1152116,4
1152126,6
1152136,6
1152146,6
1152156,3
1152166,6
1152176,4
1152186,7
1152196,134
1152331,149
1152504,3
1152510,7
1152520,5
1152530,6
1152540,8
1152550,7
1152560,7
1152570,4
1152580,9
1152590,5
1152600,4
1152610,5
1152620,6
1152630,6
1152640,5
1152650,5
1152660,5
1152670,4
1152680,6
1152690,4
1152700,3
1152710,7
1152720,7
1152730,6
1152740,5
1152750,5
1152760,8
1152770,5
1152780,6
1152790,5
1152800,4
1152810,7
1152820,6
1152830,6
1152840,5
1152850,6
1152860,4
1152870,7
1152880,4
1152890,4
1152900,6
1152910,5
1152920,3
1152930,9
1152940,6
1152950,7
1152960,5
1152970,5
1152980,5
1152990,5
1153000,5
1153010,5
1153020,6
1153030,5
1153040,6
1153050,6
1153060,8
1153070,5
1153080,8
1153090,7
1153100,6
1153110,7
1153120,4
1153130,6
1153140,4
1153150,7
1153160,9
1153170,6
1153180,7
1153190,7
1153200,6
1153210,6
1153220,8
1153230,4
1153240,9
1153250,6
1153260,6
1153270,6
1153280,6
1153290,6
1153300,4
1153310,6
1153320,5
1153330,6
1153340,3
1153350,9
1153360,9
1153370,6
1153380,5
1153390,8
1153400,4
1153410,7
1153420,5
1153430,4
1153440,7
1153450,6
1153460,4
1153470,5
1153480,6
1153490,4
1153500,8
1153510,6
1153520,7
1153530,8
1153540,9
1153550,5
1153560,5
1153570,9
1153580,6
1153590,8
1153600,9
1153610,5
1153620,4
1153630,5
1153640,5
1153650,5
1153660,5
1153670,4
1153680,6
1153690,6
1153700,6
1153710,9
1153720,5
1153730,6
1153740,4
1153750,5
1153760,6
1153770,5
1153780,7
1153790,7
1153800,4
1153810,4
1153820,6
1153830,5
1153840,6
1153850,4
1153860,5
1153870,5
1153880,7
1153890,7
1153900,5
1153910,5
1153920,9
1153930,4
1153940,3
1153950,4
1153960,5
1153970,5
1153980,5
1153990,7
1154000,7
1154010,6
1154020,5
1154030,4
1154040,5
1154050,5
1154060,5
1154070,6
1154080,6
1154090,4
1154100,7
1154110,8
1154120,6
1154130,4
1154140,4
1154150,6
1154160,7
1154170,9
1154180,5
1154190,6
1154200,3
1154210,6
1154220,4
1154230,9
1154240,8
1154250,5
1154260,5
1154270,4
1154280,4
1154290,9
1154300,7
1154310,5
1154320,4
1154330,4
1154340,5
1154350,4
1154360,3
1154370,5
1154380,6
1154390,5
1154400,9
1154410,6
1154420,4
1154430,6
1154440,5
1154450,7
1154460,6
1154470,5
1154480,3
1154490,4
1154500,7
1154510,7
1154520,9
1154530,6
1154540,6
1154550,114
1154665,167
1154856,5
1154864,5
1154874,2
1154884,5
1154894,3
1154904,3
1154914,6
1154924,6
1154934,8
1154944,8
1154954,5
1154964,8
1154974,4
1154984,3
1154994,7
1155004,4
1155014,4
1155024,5
1155034,6
1155044,4
1155054,4
1155064,5
1155074,6
1155084,6
1155094,6
1155104,6
1155114,5
1155124,8
1155134,2
1155144,4
1155154,7
1155164,3
1155174,2
1155184,6
1155194,3
1155204,6
1155214,3
1155224,6
1155234,7
1155244,5
1155254,7
1155264,7
1155274,5
1155284,4
1155294,9
1155304,5
1155314,7
1155324,5
1155334,6
1155344,5
1155354,9
1155364,5
1155374,7
1155384,6
1155394,3
1155404,7
1155414,8
1155424,5
1155434,5
1155444,4
1155454,6
1155464,4
1155474,6
1155484,9
1155544,7
1155554,2
1155564,4
1155574,8
1155584,6
1155594,7
1155604,8
1155614,9
1155624,5
1155634,4
1155644,3
1155654,5
1155664,7
1155674,4
1155684,3
1155694,3
1155704,3
1155714,9
1155724,6
1155734,5
1155744,6
1155754,5
1155764,5
1155774,8
1155784,9
1155794,6
1155804,7
1155814,5
1155824,5
1155834,5
1155844,7
1155854,4
1155864,5
1155874,7
1155884,7
1155894,4
1155904,5
1155914,6
1155924,5
1155934,7
1155944,7
1155954,7
1155964,5
1155974,8
1155984,6
1155994,7
1156004,4
1156014,5
1156024,4
1156034,3
1156044,4
1156049,4
1156054,6
1156064,5
1156074,2
1156084,3
1156094,4
1156104,6
1156114,7
1156124,4
1156134,4
1156144,4
1156184,5
1156194,5
1156204,8
1156214,6
1156224,8
1156234,9
1156244,8
1156254,5
1156264,5
1156274,5
1156284,7
1156294,9
1156304,4
1156314,7
1156324,7
1156334,3
1156344,7
1156354,7
1156364,6
1156374,9
1156384,9
1156394,6
1156404,6
1156414,7
1156424,8
1156434,5
1156444,8
1156454,4
1156464,8
1156474,8
1156484,6
1156494,6
1156504,5
1156514,6
1156524,6
1156534,5
1156544,7
1156554,4
1156564,5
1156574,6
1156584,4
1156594,7
1156604,7
1156614,7
1156624,6
1156634,9
1156644,7
1156654,9
1156664,8
1156674,9
1156684,8
1156694,7
1156704,8
1156714,9
1156724,6
1156734,9
1156744,9
1156754,8
1156764,8
1156774,8
1156784,4
1156794,5
1156804,5
1156814,4
1156824,6
1156834,6
1156844,7
1156854,6
1156864,6
1156874,6
1156884,6
1156894,6
1156904,183
1157088,96
1157208,5
1157218,8
1157228,6
1157238,8
1157248,5
1157258,1
1157260,5
1157268,1
1157270,5
1157278,1
1157280,5
1157298,8
1157308,4
1157317,6
1157326,5
1157335,8
1157344,6
1157353,4
1157362,5
1157371,6
1157380,7
1157389,8
1157398,8
1157407,5
1157416,6
1157425,5
1157434,7
1157443,8
1157452,6
1157461,6
1157470,6
1157479,4
1157488,8
1157497,5
1157506,8
1157515,7
1157524,7
1157533,6
1157542,5
1157551,5
1157560,5
1157569,4
1157578,8
1157587,5
1157596,5
1157605,5
1157614,5
1157623,4
1157632,5
1157641,4
1157650,8
1157659,4
1157668,8
1157677,4
1157686,4
1157695,8
1157704,8
1157713,6
1157722,8
1157731,8
1157740,8
1157749,8
1157758,8
1157767,8
1157776,8
1157785,8
1157794,6
1157803,8
1157812,8
1157822,7
1157830,7
1157840,7
1157849,6
1157858,6
1157867,6
1157875,4
1157884,6
1157893,8
1157902,4
1157911,8
1157921,7
1157930,7
1157938,7
1157947,5
1157956,8
1157965,8
1157974,6
1157983,5
1157992,5
1158001,4
1158010,8
1158019,6
1158028,5
1158037,8
1158047,7
1158056,6
1158064,7
1158073,5
1158082,6
1158091,7
1158100,8
1158109,3
1158118,5
1158127,6
1158136,3
1158145,5
1158154,5
1158163,5
1158172,6
1158181,8
1158190,5
1158199,6
1158208,6
1158217,6
1158226,3
1158235,3
1158244,6
1158253,8
1158262,8
1158271,8
1158280,7
1158289,3
1158298,7
1158307,8
1158316,8
1158325,7
1158334,8
1158343,8
1158352,5
1158361,7
1158370,7
1158379,4
1158388,7
1158397,7
1158406,5
1158415,6
1158424,5
1158433,6
1158442,7
1158451,5
1158460,5
1158469,5
1158478,8
1158487,8
1158496,4
1158505,8
1158514,4
1158523,7
1158532,6
1158541,8
1158550,8
1158559,8
1158568,8
1158577,7
1158586,5
1158595,8
1158604,7
1158613,5
1158622,8
1158631,4
1158640,4
1158649,3
1158658,4
1158667,6
1158676,4
1158685,8
1158694,5
1158703,7
1158712,7
1158721,5
1158730,7
1158739,5
1158748,5
1158757,5
1158766,4
1158775,8
1158784,5
1158793,5
1158802,8
1158811,8
1158820,8
1158829,7
1158838,7
1158847,7
1158856,8
1158865,8
1158874,7
1158883,7
1158892,6
1158901,4
1158910,6
1158919,8
1158928,6
1158937,6
1158946,5
1158955,8
1158964,8
1158973,8
1158982,8
1158991,8
1159000,1
1159002,6
1159009,8
1159018,6
1159027,4
1159036,6
1159045,8
1159054,6
1159063,5
1159072,5
1159081,8
1159090,6
1159099,6
1159108,6
1159117,6
1159126,6
1159135,7
1159144,7
1159153,7
1159162,8
1159171,6
1159180,5
1159189,7
1159198,8
1159207,7
1159216,7
1159225,5
1159234,6
1159243,7
1159252,226
1159479,38
1159518,18
1159560,4
1159565,7
1159574,8
1159583,8
1161608,4
1161624,4
1161629,7
1161638,8
1161647,8
1161694,4
1161710,4
1161715,7
1161724,8
1161733,8
1161780,4
1161790,1
1161792,34
1161842,1
1161844,34
1163164,10
1163177,8
1163190,8
1163203,10
1163216,8
1163229,6
1163236,1
1163242,8
1163255,6
1163262,1
1163268,4
1163281,8
1163294,8
1163307,8
1163316,3
1163320,10
1163333,8
1163346,8
1163359,6
1163372,6
1163805,14
1163822,16
1163839,12
1163856,10
1163873,10
1163890,10
1163907,10
1163924,10
1163941,12
1163958,187
1164146,94
1164264,8
1164279,8
1164296,1
1164298,8
1164313,10
1164330,12
1164347,12
1164364,10
1164381,14
1164398,10
1164415,12
1164432,10
1164449,12
1164466,16
1164483,8
1164500,10
1164517,12
1164534,12
1164551,12
1164568,12
1164585,16
1164602,8
1164611,7
1164619,12
1164636,10
1164653,12
1164670,8
1164679,3
1164687,12
1164704,10
1164721,16
1164738,16
1164755,12
1164772,12
1164789,12
1164806,16
1164823,12
1164840,12
1164857,14
1164874,10
1164891,12
1164908,12
1164925,12
1164942,8
1164951,5
1164959,12
1164976,12
1164993,10
1165010,12
1165027,12
1165044,12
1165061,10
1165078,16
1165095,16
1165112,12
1165129,12
1165146,12
1165163,14
1165180,10
1165197,14
1165214,14
1165231,16
1165248,10
1165265,12
1165282,16
1165299,10
1165316,8
1165333,10
1165350,12
1165367,4
1165384,12
1165401,4
1165406,7
1165418,12
1165435,14
1165452,14
1165469,12
1165486,10
1165503,14
1165520,12
1165537,12
1165554,12
1165571,16
1165588,14
1165605,6
1165622,12
1165639,4
1165644,7
1165656,8
1165673,10
1165690,8
1165707,14
1165724,10
1165741,10
1165758,14
1165775,12
1165792,10
1166312,33
1166346,246
1167471,8
1167482,6
1167494,7
1167504,8
1167515,2
1167518,5
1167526,6
1167533,1
1167537,4
1167548,8
1167560,7
1167570,4
1167581,10
1167592,10
1167603,6
1167614,10
1167625,4
1167636,10
1167647,9
1167658,9
1167669,1
1167671,8
1167681,7
1167691,10
1167702,10
1167713,10
1167724,10
1167735,8
1167746,2
1167749,6
1167757,9
1167768,4
1167779,8
1167790,4
1167801,8
1167812,6
1167823,8
1167834,6
1167845,10
1167856,10
1167867,10
1167878,8
1167900,4
1167911,4
1167922,10
1167953,8
1167962,7
1167971,8
1167980,8
1167989,8
1167998,5
1168007,4
1168016,6
1168025,8
1168034,5
1168043,8
1168052,8
1168061,6
1168070,8
1168079,4
1168088,8
1168097,8
1168106,8
1168115,8
1168124,8
1168133,8
1168142,8
1168151,8
1168160,8
1168169,8
1168178,8
1168187,8
1168196,4
1168205,4
1168214,5
1168223,8
1168232,6
1168241,6
1168250,6
1168259,6
1168268,6
1168277,6
1168286,8
1168304,4
1168313,4
1168322,5
1168664,280
1288460,4
1288596,2
1288601,1
1288604,2
1288608,2
1288616,4
1288632,4
1288682,2
1288687,1
1288690,2
1288694,2
1288702,4
1288718,4
1288768,2
1288773,1
1288776,2
1288780,2
1288788,4
1288806,8
1288816,18
1288858,8
1288868,9
1288878,8
1288960,4
1288968,2
1288976,4
1289208,2
1289214,2
1290968,4
1291014,2
1291020,2
1291024,4
1291032,2
1291040,4
1291054,4
1291100,2
1291106,2
1291110,4
1291118,2
1291126,4
1291140,8
1291150,6
1291158,8
1291174,8
1291184,16
1291202,6
1291210,8
1291226,8
1291236,12
4974504,2153
4976658,174
4976856,2091
4978948,236
4979208,2276
4981485,51
4981560,2233
4983794,23
4983818,45
4983864,24
4983912,2206
4986119,121
4986264,2116
4988381,211
4988616,2085
4990702,35
4990738,65
4990804,140
4990968,2196
4993165,131
4993320,2131
4995452,126
4995579,57
4995637,11
4995672,201
4995874,943
4996818,1182
4998024,58
4998083,1566
4999650,564
5000215,66
5000282,70
5000376,477
5000854,88
5000943,495
5001439,318
5001758,619
5002378,15
5002394,310
5002728,30
5002759,87
5002847,760
5003608,343
5003952,586
5004539,111
5004651,5
5004657,376
5005034,22
5005080,197
5005278,602
5005881,21
5005903,224
5006128,321
5006450,68
5006519,5
5006525,325
5006851,105
5006957,157
5007115,10
5007126,282
5007432,351
5007784,324
5008109,271
5008381,1089
5009471,153
5009625,135
5009784,253
5010038,47
5010086,597
5010684,345
5011030,263
5011294,22
5011317,32
5011350,583
5011934,1
5011936,176
5012136,155
5012292,137
5012430,126
5012557,305
5012863,2
5012866,31
5012898,620
5013519,733
5014253,211
5014488,594
